"campaign","date","roundNum","round","spp","ID","leafAge","treatment","Obs","HHMMSS","FTime","Photo","Cond","Ci","Trmmol","VpdL","Area","Tleaf","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","PARi","DateTime","Time","rep","CiCa","Dmmol","gc","CAPindex","MESindex","fround","gc_CAP","gc_MES","qfitCAP","qfitMES"
"Aug-15","21/08/2015",5,"5","MOL",5111,"mature","drought",354,"14:42:15",23934.25,1.84,0.0408,308,1.3,3.14,2,33.26,399.96,398.39,18.69,19.54,39.1,40.87,300,1500,2015-08-21 14:42:15,14.7,"5_MOL_drought_mature",0.773111774893948,30.9055118110236,0.0255,0.000930656149484632,0.0102288226633018,"5",0.0208117799179019,0.020614488841085,"yes","yes"
"Aug-15","21/08/2015",5,"5","MOL",1104,"mature","drought",377,"15:00:02",25001.25,0.54,0.0286,348,0.98,3.39,2,33.98,399.89,399.27,18.57,19.21,39.17,40.52,300,1499,2015-08-21 15:00:02,15,"5_MOL_drought_mature",0.871590652941619,33.3661417322835,0.017875,0.000262214598478771,0.00532650016156303,"5",0.0146820827487963,0.013376565820361,"yes","yes"
"Aug-15","21/08/2015",5,"5","MOL",2121,"mature","drought",401,"15:14:28",25867.25,1.32,0.0267,298,1.02,3.74,2,35.14,399.77,398.63,18.5,19.17,39.18,40.59,300,1502,2015-08-21 15:14:28,15.2333333333333,"5_MOL_drought_mature",0.747560394350651,36.8110236220472,0.0166875,0.00061133801457854,0.00793571817665707,"5",0.0181669207103344,0.0172288866602973,"yes","yes"
"Aug-15","20/08/2015",1,"1","PIN",2102,"mature","drought",58,"08:55:58",5799.25,7.78,0.0625,191,0.66,1.06,2,22.21,399.98,396.77,15.66,15.92,61.98,63,501,1498,2015-08-20 08:55:58,8.91666666666667,"1_PIN_drought_mature",0.481387201653351,10.4330708661417,0.0390625,0.00680370884908693,0.0362835548112713,"1",0.0496333295573025,0.0497901756064167,"yes","yes"
"Aug-15","20/08/2015",1,"1","PIN",7064,"mature","drought",76,"09:08:35",6556.25,5.17,0.0311,125,0.34,1.08,2,22.76,399.91,397.79,16.46,16.6,63.68,64.19,500,1499,2015-08-20 09:08:35,9.13333333333333,"1_PIN_drought_mature",0.314236154755021,10.6299212598425,0.0194375,0.00446630353045194,0.0292604913072742,"1",0.0327882357587716,0.038341483392474,"yes","yes"
"Aug-15","20/08/2015",1,"1","PIN",1011,"mature","drought",107,"09:31:38",7939.25,12.95,0.1512,251,1.25,0.84,2,22.11,399.96,394.59,17.44,17.94,69.51,71.47,500,1499,2015-08-20 09:31:38,9.51666666666667,"1_PIN_drought_mature",0.636103297093185,8.26771653543307,0.0945,0.0128006424615522,0.0527484251367139,"1",0.0886593587371776,0.0766304900348979,"yes","yes"
"Aug-15","20/08/2015",2,"2","PIN",2102,"mature","drought",241,"10:20:19",10834.33,5.08,0.0485,224,0.49,1.02,2,23.42,400.14,398.04,18.1,18.29,67.7,68.43,500,1500,2015-08-20 10:20:19,10.3333333333333,"2_PIN_drought_mature",0.562757511807858,10.0393700787402,0.0303125,0.00451260682994156,0.0298350754800407,"2",0.0327114940127283,0.0392781454832073,"yes","yes"
"Aug-15","20/08/2015",2,"2","PIN",7064,"mature","drought",283,"10:39:19",11975.33,3.14,0.0208,152,0.22,1.06,2,23.7,399.42,398.12,18.3,18.39,68.44,68.77,500,1500,2015-08-20 10:39:19,10.65,"2_PIN_drought_mature",0.381794433839043,10.4330708661417,0.013,0.00273553834697895,0.0230069142018558,"2",0.020079280229904,0.0281471743882414,"yes","yes"
"Aug-15","20/08/2015",2,"2","PIN",1011,"mature","drought",315,"11:05:52",13567.25,9.82,0.12,258,1.26,1.06,2,23.92,400,395.88,18.35,18.84,66.14,67.92,501,1499,2015-08-20 11:05:52,11.0833333333333,"2_PIN_drought_mature",0.651712640193998,10.4330708661417,0.075,0.00860935854303962,0.0408152411403045,"2",0.0627508378071235,0.0571775332690245,"yes","yes"
"Aug-15","20/08/2015",3,"3","PIN",2102,"mature","drought",422,"12:03:15",16988.56,2.12,0.0143,145,0.21,1.48,2,26.59,400.1,399.22,19.62,19.71,63.13,63.4,500,1499,2015-08-20 12:03:15,12.05,"3_PIN_drought_mature",0.363208256099394,14.5669291338583,0.0089375,0.00155822034727016,0.0159739544738256,"3",0.0124405265477894,0.0166823497809391,"yes","yes"
"Aug-15","20/08/2015",3,"3","PIN",7064,"mature","drought",450,"12:18:06",17926.5,2.82,0.0118,10,0.18,1.51,2,26.58,400.01,398.85,19.34,19.41,62.76,62.99,500,1501,2015-08-20 12:18:06,12.3,"3_PIN_drought_mature",0.0250720822364297,14.8622047244094,0.007375,0.00205416589761851,0.0182489111340363,"3",0.0164134256012548,0.0203908850359583,"yes","yes"
"Aug-15","20/08/2015",3,"3","PIN",1011,"mature","drought",475,"12:31:23",18724.25,4.36,0.0298,156,0.47,1.58,2,26.94,400.3,398.48,19.27,19.46,62.35,62.94,500,1499,2015-08-20 12:31:23,12.5166666666667,"3_PIN_drought_mature",0.39148765308171,15.5511811023622,0.018625,0.00310802359684876,0.0221942931282098,"3",0.0250027630761306,0.0268224749100946,"yes","yes"
"Aug-15","20/08/2015",4,"4","PIN",2102,"mature","drought",555,"13:38:17",22718.4,0.43,0.0078,301,0.17,2.12,2,29.18,400.29,399.96,18.97,19.08,55.14,55.46,300,1500,2015-08-20 13:38:17,13.6333333333333,"4_PIN_drought_mature",0.752575257525753,20.8661417322835,0.004875,0.000263526182475289,0.00600470057026405,"4",0.00247342387620446,0.000430906307650697,"yes","yes"
"Aug-15","20/08/2015",4,"4","PIN",7064,"mature","drought",579,"14:05:55",24130.31,0.65,0.0149,320,0.32,2.13,2,28.91,399.69,399.31,18.15,18.31,53.29,53.75,400,1500,2015-08-20 14:05:55,14.0833333333333,"4_PIN_drought_mature",0.801382384613458,20.9645669291339,0.0093125,0.00039814181123383,0.00737203568356507,"4",0.00363575576447622,0.00265987645103479,"yes","yes"
"Aug-15","20/08/2015",5,"5","PIN",2102,"mature","drought",650,"15:21:38",28938.3,0.88,0.0171,301,0.47,2.7,2,30.88,399.51,398.8,17.16,17.46,45.82,46.63,300,1500,2015-08-20 15:21:38,15.35,"5_PIN_drought_mature",0.754764292878636,26.5748031496063,0.0106875,0.000479442637623549,0.00762413928118796,"5",0.00461236616713932,0.00307084475476285,"yes","yes"
"Aug-15","20/08/2015",5,"5","PIN",7064,"mature","drought",671,"15:47:59",30520.2,0.77,0.0129,288,0.35,2.66,2,30.47,399.43,398.83,16.62,16.85,44.47,45.08,300,1500,2015-08-20 15:47:59,15.7833333333333,"5_PIN_drought_mature",0.722112178121004,26.1811023622047,0.0080625,0.000422619157156168,0.00718484852089993,"5",0.0040739742437376,0.00235473209194781,"yes","yes"
"Aug-15","20/08/2015",5,"5","PIN",1011,"mature","drought",693,"16:08:37",31757.3,1.74,0.0187,237,0.47,2.47,2,29.59,400.25,398.97,16.26,16.57,43.23,44.04,300,1500,2015-08-20 16:08:37,16.1333333333333,"5_PIN_drought_mature",0.594029626287691,24.3110236220472,0.0116875,0.000990670717780126,0.0112060836624622,"5",0.00908806485291863,0.0089099744629494,"yes","yes"
"Aug-15","20/08/2015",6,"6","PIN",2102,"mature","drought",748,"17:00:38",34858.2,0.73,0.0147,305,0.39,2.66,2,30.01,400.29,399.71,15.47,15.73,40.68,41.36,300,1501,2015-08-20 17:00:38,17,"6_PIN_drought_mature",0.763053213579845,26.1811023622047,0.0091875,0.000399677171149894,0.00698711188869682,"6",0.00386402241344282,0.00203239044713331,"yes","yes"
"Aug-15","20/08/2015",6,"6","PIN",7064,"mature","drought",776,"17:15:30",35770.83,1.15,0.0149,261,0.41,2.73,2,30.27,399.81,398.94,15.42,15.69,41.46,42.18,300,1502,2015-08-20 17:15:30,17.25,"6_PIN_drought_mature",0.654233719356294,26.8700787401575,0.0093125,0.000622847389108092,0.00866589850040663,"6",0.00594800887480366,0.00476907525703354,"yes","yes"
"Aug-15","20/08/2015",6,"6","PIN",1011,"mature","drought",804,"17:31:41",36721.2,4.18,0.0418,223,1.12,2.66,2,30.12,399.83,396.75,15.25,15.98,40.9,42.86,300,1500,2015-08-20 17:31:41,17.5166666666667,"6_PIN_drought_mature",0.562066792690611,26.1811023622047,0.026125,0.00230769843432058,0.0167892986401964,"6",0.0213251330746771,0.0180114883262336,"yes","yes"
"Aug-15","05/08/2015",1,"1","PTE",1121,"mature","drought",85,"10:07:30",10110.7,0.92,0.0166,296,0.21,1.28,2,24.75,400.12,399.71,18.21,18.3,62.8,63.09,500,1499,2015-08-05 10:07:30,10.1166666666667,"1_PTE_drought_mature",0.740536889244702,12.5984251968504,0.010375,0.000726122916854681,0.0113074848625822,"1",0.00681509005606311,0.00971791596148292,"yes","yes"
"Aug-15","05/08/2015",1,"1","PTE",7054,"mature","drought",125,"11:25:49",14809.5,4.74,0.0411,204,0.69,1.65,2,27.79,399.79,397.79,20.53,20.8,58.38,59.14,500,1498,2015-08-05 11:25:49,11.4166666666667,"1_PTE_drought_mature",0.512833404560195,16.240157480315,0.0256875,0.00331288178205075,0.0226670717290026,"1",0.0227742437571574,0.0221397666842546,"yes","yes"
"Aug-15","05/08/2015",1,"1","PTE",8054,"mature","drought",127,"11:26:06",14826.75,4.95,0.0392,187,0.66,1.66,2,27.84,399.64,397.56,20.54,20.8,59.02,59.76,500,1498,2015-08-05 11:26:06,11.4333333333333,"1_PTE_drought_mature",0.470369252439883,16.3385826771654,0.0245,0.00345145453840846,0.0231013570390367,"1",0.0236525710994933,0.0226146631180574,"yes","yes"
"Aug-15","05/08/2015",1,"1","PTE",1124,"mature","drought",137,"11:43:33",15873.5,2.94,0.0146,68,0.28,1.9,2,29.11,399.52,398.3,21.11,21.22,60.44,60.76,500,1500,2015-08-05 11:43:33,11.7166666666667,"1_PTE_drought_mature",0.170725583730856,18.7007874015748,0.009125,0.00191212685464137,0.0166239179193332,"1",0.0148843186061825,0.0155315021935481,"yes","yes"
"Aug-15","05/08/2015",1,"1","PTE",7034,"mature","drought",149,"12:10:25",17470.25,1.51,0.0069,42,0.16,2.23,2,30.7,399.55,398.92,21.73,21.79,60.41,60.58,500,1798,2015-08-05 12:10:25,12.1666666666667,"1_PTE_drought_mature",0.10528426752231,21.9488188976378,0.0043125,0.000904928015067577,0.0109873823203922,"1",0.00883578267161286,0.00936787981652259,"yes","yes"
"Aug-15","05/08/2015",1,"1","PTE",7033,"mature","drought",158,"12:27:27",18507.4,-0.23,0.0023,484,0.05,2.14,2,30.39,400.19,400.27,21.9,21.92,57.52,57.57,500,1799,2015-08-05 12:27:27,12.45,"1_PTE_drought_mature",1.20918380093437,21.0629921259843,0.0014375,-0.000140173998430024,NA,"1",0.00185772095635975,NA,"yes","yes"
"Aug-15","05/08/2015",2,"2","PTE",1123,"mature","drought",230,"14:05:38",24399.2,0.68,0.0086,256,0.24,2.73,2,32.64,400.04,399.73,21.89,21.99,50.28,50.5,500,1499,2015-08-05 14:05:38,14.0833333333333,"2_PTE_drought_mature",0.640432291796963,26.8700787401575,0.005375,0.00036747733483537,0.00665637916994861,"2",0.0054236360292472,0.00463187354734237,"yes","yes"
"Aug-15","05/08/2015",2,"2","PTE",1121,"mature","drought",270,"14:47:04",26884.2,0.74,0.0134,293,0.42,3.05,2,33.93,399.79,399.43,22.31,22.47,50.85,51.22,500,1500,2015-08-05 14:47:04,14.7833333333333,"2_PTE_drought_mature",0.733545302055429,30.0196850393701,0.008375,0.000378660405871078,0.00657224014481006,"2",0.00561587572719706,0.00453986646798984,"yes","yes"
"Aug-15","05/08/2015",2,"2","PTE",7034,"mature","drought",310,"15:37:33",29913.4,0.8,0.0067,191,0.21,3.01,2,33.95,399.86,399.51,22.88,22.97,51.11,51.29,500,1499,2015-08-05 15:37:33,15.6166666666667,"2_PTE_drought_mature",0.478085654927286,29.6259842519685,0.0041875,0.000411981237618974,0.00687797401492256,"2",0.00585039149869801,0.00487419028980586,"yes","yes"
"Aug-15","05/08/2015",3,"3","PTE",1123,"mature","drought",364,"16:33:03",33244.38,-0.28,0.0038,483,0.16,3.98,2,36.92,400.25,400.34,22.69,22.76,43.84,43.96,500,1501,2015-08-05 16:33:03,16.55,"3_PTE_drought_mature",1.20647449667782,39.1732283464567,0.002375,-0.000125105955453309,NA,"3",0.00174822995944178,NA,"yes","yes"
"Aug-15","05/08/2015",3,"3","PTE",1121,"mature","drought",398,"17:15:38",35798.3,0.26,0.0043,285,0.17,3.72,2,35.92,400.12,399.99,21.99,22.05,43,43.13,500,1500,2015-08-05 17:15:38,17.25,"3_PTE_drought_mature",0.712517812945324,36.6141732283465,0.0026875,0.000120278679453159,0.00352469892724791,"3",0.00375099220200042,0.00120734192099635,"yes","yes"
"Aug-15","05/08/2015",3,"3","PTE",7034,"mature","drought",429,"17:38:53",37193.5,-0.2,0.0077,415,0.31,3.93,2,36.31,399.67,399.7,21.12,21.24,41.24,41.47,500,1502,2015-08-05 17:38:53,17.6333333333333,"3_PTE_drought_mature",1.03827870903177,38.6811023622047,0.0048125,-9.00892949637244e-05,NA,"3",0.00204114751874246,NA,"yes","yes"
"Aug-15","20/08/2015",1,"1","QUE",3061,"mature","drought",10,"08:21:28",3729.5,6.07,0.0541,210,0.75,1.4,2,22.59,399.78,397.23,12.92,13.22,54.3,55.54,501,1498,2015-08-20 08:21:28,8.35,"1_QUE_drought_mature",0.528660977267578,13.7795275590551,0.0338125,0.0046129610773177,0.0278689959100919,"1",0.0342254321101707,0.0329272756808595,"yes","yes"
"Aug-15","20/08/2015",1,"1","QUE",1091,"mature","drought",21,"08:31:08",4309.6,6.84,0.063,216,0.85,1.36,2,22.73,400.4,397.53,13.5,13.83,56.99,58.41,501,1499,2015-08-20 08:31:08,8.51666666666667,"1_QUE_drought_mature",0.543355218474077,13.3858267716535,0.039375,0.00526956022214558,0.0300030837742162,"1",0.0380557964295996,0.0354597392435362,"yes","yes"
"Aug-15","20/08/2015",1,"1","QUE",3062,"mature","drought",33,"08:39:25",4806.25,4.63,0.0401,207,0.53,1.34,2,22.98,400.4,398.47,14.26,14.47,60.09,60.98,501,1500,2015-08-20 08:39:25,8.65,"1_QUE_drought_mature",0.519487037920044,13.1889763779528,0.0250625,0.00358399307763924,0.0248353804424067,"1",0.0274934985881402,0.0293273673714432,"yes","yes"
"Aug-15","20/08/2015",1,"1","QUE",4082,"mature","drought",45,"08:46:44",5245.25,6.07,0.0841,275,1.03,1.23,2,22.89,400.24,397.65,14.96,15.36,62.58,64.27,501,1500,2015-08-20 08:46:44,8.76666666666667,"1_QUE_drought_mature",0.691562932226833,12.1062992125984,0.0525625,0.0049156051434985,0.0297149944028559,"1",0.0349769821819738,0.0351178714844673,"yes","yes"
"Aug-15","20/08/2015",2,"2","QUE",3061,"mature","drought",137,"09:49:06",8929.67,7.18,0.0562,185,0.64,1.15,2,24.27,399.82,396.84,18.29,18.54,69.95,70.92,500,1500,2015-08-20 09:49:06,9.81666666666667,"2_QUE_drought_mature",0.466182844471323,11.3188976377953,0.035125,0.00602710442667037,0.033461340373203,"2",0.0409854924859711,0.039563557541999,"yes","yes"
"Aug-15","20/08/2015",2,"2","QUE",1091,"mature","drought",149,"09:56:13",9414.25,7.02,0.0638,214,0.74,1.17,2,24.43,399.61,396.69,18.37,18.66,71.15,72.28,500,1500,2015-08-20 09:56:13,9.93333333333333,"2_QUE_drought_mature",0.539464065139025,11.5157480314961,0.039875,0.00584468875343969,0.0328093528770308,"2",0.0400768284024856,0.038789861854425,"yes","yes"
"Aug-15","20/08/2015",2,"2","QUE",3062,"mature","drought",165,"10:03:13",9808.57,5.45,0.048,208,0.56,1.16,2,24.31,400.36,398.09,18.26,18.48,69.99,70.83,500,1506,2015-08-20 10:03:13,10.05,"2_QUE_drought_mature",0.522494913210581,11.4173228346457,0.03,0.00453910536093195,0.0289757089165024,"2",0.0322508315624504,0.0342405816652057,"yes","yes"
"Aug-15","20/08/2015",2,"2","QUE",4082,"mature","drought",205,"10:11:33",10306.65,3.43,0.0288,201,0.36,1.24,2,24.62,399.73,398.3,18.15,18.3,69.03,69.57,500,1500,2015-08-20 10:11:33,10.1833333333333,"2_QUE_drought_mature",0.504644740145619,12.2047244094488,0.018,0.00276140081351738,0.0222265848913896,"2",0.0220268620811823,0.0262315812107665,"yes","yes"
"Aug-15","20/08/2015",3,"3","QUE",3061,"mature","drought",356,"11:27:46",14786.29,3.96,0.0305,151,0.44,1.44,2,26.09,400.05,398.4,18.93,19.1,70.54,71.18,500,1498,2015-08-20 11:27:46,11.45,"3_QUE_drought_mature",0.379016064257028,14.1732283464567,0.0190625,0.00295759007938594,0.0221585737354677,"3",0.0240147082988858,0.026150874236549,"yes","yes"
"Aug-15","20/08/2015",3,"3","QUE",1091,"mature","drought",371,"11:35:04",15310.14,6.08,0.0558,214,0.88,1.57,2,26.97,399.93,397.36,19.29,19.64,64.87,66.02,500,1499,2015-08-20 11:35:04,11.5833333333333,"3_QUE_drought_mature",0.538554459432253,15.4527559055118,0.034875,0.00436163810663284,0.0263337881121985,"3",0.0336064208637987,0.0311054866745771,"yes","yes"
"Aug-15","20/08/2015",3,"3","QUE",3062,"mature","drought",386,"11:44:37",15890,2.85,0.0264,216,0.44,1.67,2,27.46,400.19,398.98,19.51,19.68,64.1,64.66,500,1505,2015-08-20 11:44:37,11.7333333333333,"3_QUE_drought_mature",0.541380520326833,16.4370078740157,0.0165,0.00197334485417167,0.0174415794912431,"3",0.0183705542595016,0.020553346482575,"yes","yes"
"Aug-15","20/08/2015",3,"3","QUE",4082,"mature","drought",400,"11:51:29",16304.25,3.08,0.0276,211,0.46,1.65,2,27.42,399.84,398.53,19.57,19.75,63.21,63.78,500,1500,2015-08-20 11:51:29,11.85,"3_QUE_drought_mature",0.529445712995258,16.240157480315,0.01725,0.00214819681124343,0.0182527995055435,"3",0.0194730546810018,0.0215159990340776,"yes","yes"
"Aug-15","20/08/2015",4,"4","QUE",3061,"mature","drought",503,"12:53:50",20071,2.62,0.0251,220,0.48,1.92,2,28.23,399.72,398.59,18.67,18.86,54.47,55.02,500,1501,2015-08-20 12:53:50,12.8833333333333,"4_QUE_drought_mature",0.551945608269149,18.8976377952756,0.0156875,0.00169372448308354,0.0156048468653475,"4",0.0170198659796071,0.0183737462291576,"yes","yes"
"Aug-15","20/08/2015",4,"4","QUE",1091,"mature","drought",520,"13:04:00",20649.83,4.32,0.0234,93,0.5,2.12,2,29.05,399.89,398.08,18.51,18.71,53.66,54.23,500,1501,2015-08-20 13:04:00,13.0666666666667,"4_QUE_drought_mature",0.233621382636656,20.8661417322835,0.014625,0.00266152649854757,0.0190829216699101,"4",0.0242828454976813,0.0225010822488641,"yes","yes"
"Aug-15","20/08/2015",4,"4","QUE",3062,"mature","drought",533,"13:15:58",21373,3.93,0.0401,231,0.82,2.03,2,28.74,400.47,398.77,18.63,18.95,54.57,55.51,500,1500,2015-08-20 13:15:58,13.25,"4_QUE_drought_mature",0.579281289966648,19.9803149606299,0.0250625,0.0024695452573848,0.0185822338394101,"4",0.0226742405439219,0.0219069297266871,"yes","yes"
"Aug-15","20/08/2015",4,"4","QUE",4082,"mature","drought",542,"13:24:30",21911.2,0.9,0.0147,290,0.32,2.18,2,29.38,399.57,398.89,18.74,18.95,55.02,55.64,300,1500,2015-08-20 13:24:30,13.4,"4_QUE_drought_mature",0.727017473488932,21.4566929133858,0.0091875,0.000545557288549112,0.00857964845649841,"4",0.0092560013136493,0.0100371358720739,"yes","yes"
"Aug-15","20/08/2015",5,"5","QUE",3061,"mature","drought",614,"14:47:49",26909.5,0.79,0.0112,272,0.3,2.63,2,30.72,399.62,399.02,17.49,17.69,47.02,47.55,300,1500,2015-08-20 14:47:49,14.7833333333333,"5_QUE_drought_mature",0.681670091724726,25.8858267716535,0.007,0.000435829694924946,0.00731699750859239,"5",0.00866649298524768,0.0085387826075688,"yes","yes"
"Aug-15","20/08/2015",5,"5","QUE",3062,"mature","drought",634,"15:05:20",27961,2.38,0.0332,269,0.87,2.61,2,30.64,399.55,397.74,17.13,17.7,45.98,47.51,300,1499,2015-08-20 15:05:20,15.0833333333333,"5_QUE_drought_mature",0.676321214863981,25.6889763779528,0.02075,0.0013227794463468,0.0127716505721831,"5",0.0154154218857349,0.0150116698596853,"yes","yes"
"Aug-15","20/08/2015",5,"5","QUE",4082,"mature","drought",646,"15:14:23",28483.2,0.74,0.0192,322,0.53,2.71,2,30.94,399.64,399,17.17,17.52,45.87,46.79,300,1500,2015-08-20 15:14:23,15.2333333333333,"5_QUE_drought_mature",0.807017543859649,26.6732283464567,0.012,0.000402197211514537,0.00697654886679381,"5",0.00844049571565006,0.00813478153769181,"yes","yes"
"Aug-15","20/08/2015",6,"6","QUE",3061,"mature","drought",710,"16:31:53",33153.83,3.66,0.0361,221,1.03,2.83,2,31.09,400.23,397.52,16,16.67,42.11,43.89,300,1500,2015-08-20 16:31:53,16.5166666666667,"6_QUE_drought_mature",0.555946870597706,27.8543307086614,0.0225625,0.00195473474996925,0.0152146071671549,"6",0.0206391880058243,0.0179106594776717,"yes","yes"
"Aug-15","20/08/2015",6,"6","QUE",1091,"mature","drought",715,"16:35:32",33372.6,1.89,0.0194,228,0.57,2.91,2,31.24,400.2,398.79,15.95,16.32,42.09,43.08,300,1499,2015-08-20 16:35:32,16.5833333333333,"6_QUE_drought_mature",0.571729481682088,28.6417322834646,0.012125,0.000991889679019335,0.0107627158396381,"6",0.0131755519218853,0.0126277220872004,"yes","yes"
"Aug-15","20/08/2015",6,"6","QUE",3062,"mature","drought",730,"16:48:44",34165.5,1.6,0.0189,248,0.56,2.95,2,31.26,400.13,398.91,15.6,15.97,41.47,42.45,300,1499,2015-08-20 16:48:44,16.8,"6_QUE_drought_mature",0.621694116467374,29.0354330708661,0.0118125,0.000833701697924753,0.00983361666688223,"6",0.01195610539184,0.0115251855699972,"yes","yes"
"Aug-15","20/08/2015",6,"6","QUE",4082,"mature","drought",741,"16:56:31",34631.25,1.75,0.0278,282,0.82,2.92,2,31.18,399.49,398.11,15.51,16.05,40.73,42.14,300,1498,2015-08-20 16:56:31,16.9333333333333,"6_QUE_drought_mature",0.708346939288136,28.740157480315,0.017375,0.000918596815956874,0.0103485664015994,"6",0.0126048287915777,0.0121362623029209,"yes","yes"
"Aug-15","05/08/2015",1,"1","ZEA",7054,"mature","drought",16,"08:23:11",3842,2.54,0.0114,35,0.16,1.42,2,22.53,399.82,398.77,12.97,13.03,56.42,56.7,501,1794,2015-08-05 08:23:11,8.38333333333333,"1_ZEA_drought_mature",0.087769892419189,13.9763779527559,0.007125,0.00190836745934372,0.0178616819049528,"1",0.00944436452572217,0.0135097860374938,"yes","yes"
"Aug-15","05/08/2015",1,"1","ZEA",2091,"mature","drought",65,"09:42:46",8627.25,7.1,0.0329,45,0.5,1.5,2,25.85,400.52,397.6,18.04,18.23,68.67,69.41,500,1799,2015-08-05 09:42:46,9.7,"1_ZEA_drought_mature",0.11317907444668,14.7637795275591,0.0205625,0.00520732595749176,0.0291036864395204,"1",0.0187977300785947,0.0215405866093469,"yes","yes"
"Aug-15","05/08/2015",1,"1","ZEA",5011,"mature","drought",107,"10:52:35",12816,0.95,0.0039,1,0.08,2.12,2,29.29,399.92,399.52,19.49,19.52,63.87,63.98,500,1800,2015-08-05 10:52:35,10.8666666666667,"1_ZEA_drought_mature",0.00250300360432519,20.8661417322835,0.0024375,0.000582927038916337,0.00893072199994639,"1",0.00638722767743738,0.0071298955391592,"yes","yes"
"Aug-15","05/08/2015",1,"1","ZEA",7124,"mature","drought",163,"12:36:59",19079.6,3.68,0.0216,116,0.52,2.33,2,31.18,399.96,398.41,21.81,22.01,54.56,55.07,500,1801,2015-08-05 12:36:59,12.6,"1_ZEA_drought_mature",0.291157350468111,22.9330708661417,0.0135,0.00216063639829064,0.0167924977737406,"1",0.0123876723130618,0.0127460072553422,"yes","yes"
"Aug-15","05/08/2015",1,"1","ZEA",3111,"mature","drought",174,"12:52:25",20006.17,6.72,0.0308,36,0.86,2.73,2,32.73,399.7,396.88,21.89,22.22,54.76,55.59,500,1798,2015-08-05 12:52:25,12.8666666666667,"1_ZEA_drought_mature",0.0907075186454344,26.8700787401575,0.01925,0.00366076696830195,0.0210091661626956,"1",0.0194158502689024,0.0157582123122971,"yes","yes"
"Aug-15","05/08/2015",1,"1","ZEA",1072,"mature","drought",184,"13:06:15",20836.3,1.12,0.0077,152,0.23,2.88,2,33.22,399.7,399.22,22.04,22.13,54.4,54.62,500,1799,2015-08-05 13:06:15,13.1,"1_ZEA_drought_mature",0.380742447773158,28.3464566929134,0.0048125,0.000590127219211285,0.00832315796234787,"1",0.0068586830579966,0.00669587813544969,"yes","yes"
"Aug-15","05/08/2015",2,"2","ZEA",7124,"mature","drought",196,"13:25:50",21991.1,6.01,0.0269,30,0.8,2.91,2,33.23,400.41,397.88,21.62,21.93,54.05,54.83,500,1798,2015-08-05 13:25:50,13.4166666666667,"2_ZEA_drought_mature",0.0753996179752689,28.6417322834646,0.0168125,0.00316218642628587,0.0192169262522062,"2",0.017895234809787,0.0144779138340498,"yes","yes"
"Aug-15","05/08/2015",2,"2","ZEA",7054,"mature","drought",210,"13:46:26",23247.3,3.74,0.018,53,0.56,3.06,2,33.7,399.62,398.04,21.51,21.73,51.32,51.84,500,1800,2015-08-05 13:46:26,13.7666666666667,"2_ZEA_drought_mature",0.133152446990252,30.1181102362205,0.01125,0.00191811551818332,0.0147798647037699,"2",0.0128261427824882,0.0113082694604897,"yes","yes"
"Aug-15","05/08/2015",2,"2","ZEA",2091,"mature","drought",250,"14:25:55",25615.4,-0.09,0.0064,402,0.19,2.93,2,33.36,400,400.01,21.94,22.02,49.95,50.12,500,1799,2015-08-05 14:25:55,14.4166666666667,"2_ZEA_drought_mature",1.00497487562811,28.8385826771654,0.004,-4.6910618536724e-05,NA,"2",0.00414469493814509,NA,"yes","yes"
"Aug-15","05/08/2015",2,"2","ZEA",5011,"mature","drought",290,"15:15:48",28608.1,4.12,0.0257,128,0.78,2.98,2,33.81,399.95,398.18,22.58,22.89,50.34,51.02,500,1800,2015-08-05 15:15:48,15.25,"2_ZEA_drought_mature",0.321462655080617,29.3307086614173,0.0160625,0.00214033550777174,0.0157162995517336,"2",0.0136539701833282,0.0119772179108667,"yes","yes"
"Aug-15","05/08/2015",3,"3","ZEA",7124,"mature","drought",320,"15:49:51",30652.38,-0.57,0.0111,459,0.41,3.59,2,35.92,399.51,399.68,23.18,23.34,44.44,44.74,500,1800,2015-08-05 15:49:51,15.8166666666667,"3_ZEA_drought_mature",1.14841873498799,35.3346456692913,0.0069375,-0.000268652838394808,NA,"3",0.00303630446589581,NA,"yes","yes"
"Aug-15","05/08/2015",3,"3","ZEA",7054,"mature","drought",343,"16:14:26",32126.4,-0.16,0.0074,406,0.32,4.26,2,37.8,399.61,399.62,22.89,23.02,42.97,43.21,500,1800,2015-08-05 16:14:26,16.2333333333333,"3_ZEA_drought_mature",1.01596516690856,41.9291338582677,0.004625,-6.9239192807845e-05,NA,"3",0.00397209889474914,NA,"yes","yes"
"Aug-15","05/08/2015",3,"3","ZEA",2091,"mature","drought",378,"16:54:41",34541.5,0.02,0.0066,367,0.29,4.25,2,37.58,400.16,400.1,22.3,22.41,42.48,42.69,500,1801,2015-08-05 16:54:41,16.9,"3_ZEA_drought_mature",0.917270682329418,41.8307086614173,0.004125,8.65343624211381e-06,0.000914451132781779,"3",0.00439328172772264,0.00140341922737652,"yes","yes"
